ID,Departure,Arrival,Duration,Departure_City,Arrival_City
a7ed398a-6f15-4ade-b5cb-46d80a03b62b,Meung-sur-Loire,Blois-Chambord,13,MEUNG-SUR-LOIRE,BLOIS
41debfd5-f7d6-45a3-a93b-63c2552f5cc6,Meung-sur-Loire,Chouzy,16,MEUNG-SUR-LOIRE,VALLOIRE-SUR-CISSE
ef521053-f906-4b7b-a046-b11b135ab86a,Meung-sur-Loire,Onzain-Chaumont-sur-Loire,18,MEUNG-SUR-LOIRE,VEUZAIN-SUR-LOIRE
1fc772d6-cd87-4ab2-927e-7d849aff3b70,Meung-sur-Loire,Veuves-Monteaux,19,MEUNG-SUR-LOIRE,VEUZAIN-SUR-LOIRE
08fe7615-c11f-446b-bac4-7981c076b00d,Meung-sur-Loire,Limeray,21,MEUNG-SUR-LOIRE,LIMERAY
b881a9d2-efa6-4ffe-9616-5e1a75bd6b3d,Meung-sur-Loire,Amboise,23,MEUNG-SUR-LOIRE,AMBOISE
50610a85-6b90-406f-ae8e-db8344b65dd0,Meung-sur-Loire,Noizay,26,MEUNG-SUR-LOIRE,NOIZAY
04ff1d45-0c72-4d33-9495-42b6264ba770,Meung-sur-Loire,Montlouis,28,MEUNG-SUR-LOIRE,MONTLOUIS-SUR-LOIRE
8c005ddd-d0cf-4c28-a213-1111398d2f3f,Meung-sur-Loire,St-Pierre-des-Corps,30,MEUNG-SUR-LOIRE,SAINT-PIERRE-DES-CORPS
ea968237-6fd5-464c-8f01-03982330ef3e,Meung-sur-Loire,Monts,36,MEUNG-SUR-LOIRE,MONTS
7feac773-665b-430f-899f-461e59209855,Meung-sur-Loire,Villeperdue,39,MEUNG-SUR-LOIRE,VILLEPERDUE
653c4a12-cd16-402d-9297-f9975c93a715,Meung-sur-Loire,Ste-Maure-Noyant,42,MEUNG-SUR-LOIRE,NOYANT-DE-TOURAINE
26e7afab-c128-416a-ae63-608cd4b9cf5b,Meung-sur-Loire,Maillé,45,MEUNG-SUR-LOIRE,MAILLE
6933996e-a665-4e6e-af58-9a8d4fbb456d,Meung-sur-Loire,Port-de-Piles,46,MEUNG-SUR-LOIRE,LA CELLE-SAINT-AVANT
4263afac-57ad-45d3-8113-dac227444fb4,Meung-sur-Loire,Les Ormes-sur-Vienne,48,MEUNG-SUR-LOIRE,LES ORMES
111787fe-f170-4906-ad24-4ce5933e5aa6,Meung-sur-Loire,Dangé,49,MEUNG-SUR-LOIRE,DANGE-SAINT-ROMAIN
f381007c-90e6-46e9-b0a7-412d726dbb11,Meung-sur-Loire,Ingrandes-sur-Vienne,52,MEUNG-SUR-LOIRE,INGRANDES
5f3af648-9d69-42c2-8acf-1dcf93bcac8d,Meung-sur-Loire,Châtellerault,54,MEUNG-SUR-LOIRE,CHATELLERAULT
a3461db0-cdad-4979-ad24-41cf40b79de0,Meung-sur-Loire,Nerpuy,55,MEUNG-SUR-LOIRE,NAINTRE
af2a84b5-ca22-4046-948a-b65393ca9813,Meung-sur-Loire,Naintré-les-Barres,57,MEUNG-SUR-LOIRE,NAINTRE
bacc8d9b-2df1-453b-80aa-b6dbad581241,Meung-sur-Loire,La Tricherie,58,MEUNG-SUR-LOIRE,BEAUMONT SAINT-CYR
67fa7803-64a4-467f-b35d-f59eb0ea853e,Meung-sur-Loire,Dissay,59,MEUNG-SUR-LOIRE,DISSAY
3d444da4-9cfd-4c1d-9f38-d61421e50074,Meung-sur-Loire,Jaunay-Clan,61,MEUNG-SUR-LOIRE,JAUNAY-MARIGNY
d8f7dcc8-4449-47f3-9e4a-8c6938cbfe40,Meung-sur-Loire,Futuroscope,61,MEUNG-SUR-LOIRE,CHASSENEUIL-DU-POITOU
d1d1b286-5fde-4bd9-8219-027b891dfa83,Meung-sur-Loire,Chasseneuil (Vienne),62,MEUNG-SUR-LOIRE,CHASSENEUIL-DU-POITOU
72468b37-209d-4037-9688-8a6db415690c,Meung-sur-Loire,Poitiers,65,MEUNG-SUR-LOIRE,POITIERS
34afa31d-f542-45e7-a878-08dcdb9d0f87,Meung-sur-Loire,Ligugé,67,MEUNG-SUR-LOIRE,LIGUGE
db26a9eb-e0c4-433e-a868-53bedce6683f,Meung-sur-Loire,Iteuil,69,MEUNG-SUR-LOIRE,ITEUIL
427e793a-2264-4fc4-8931-18c247d91df6,Meung-sur-Loire,Vivonne,71,MEUNG-SUR-LOIRE,VIVONNE
69aa9e7d-b118-47f6-84a4-ab7cf9bc8fd4,Meung-sur-Loire,Anché-Voulon,74,MEUNG-SUR-LOIRE,ANCHE
1b894b91-c4aa-4f4a-b392-a3db236ea9e3,Meung-sur-Loire,Couhé-Vérac,76,MEUNG-SUR-LOIRE,VALENCE-EN-POITOU
83986a6e-7cdb-4cdd-a47d-8d9a09d88719,Meung-sur-Loire,Épanvilliers,79,MEUNG-SUR-LOIRE,BLANZAY
4922dcfb-1653-40ab-be81-09f9f2add2c1,Meung-sur-Loire,St-Saviol,82,MEUNG-SUR-LOIRE,SAINT-SAVIOL
2401c35b-ee40-4dc9-a8f4-328c956321ba,Meung-sur-Loire,Ruffec,87,MEUNG-SUR-LOIRE,RUFFEC
7d6afda6-bc9a-4fce-afe3-696412bf5fa5,Meung-sur-Loire,Luxé,93,MEUNG-SUR-LOIRE,LUXE
f9782727-a7fb-4e50-81dd-748a187588f6,Meung-sur-Loire,Angoulême,102,MEUNG-SUR-LOIRE,ANGOULEME
ef6a7220-fbb4-4110-9246-775e7e72ad2a,Meung-sur-Loire,La Couronne,105,MEUNG-SUR-LOIRE,LA COURONNE
947d1f04-453f-487d-bf3d-1880eb7c5e7e,Meung-sur-Loire,Charmant,110,MEUNG-SUR-LOIRE,BOISNE-LA TUDE
e9e8cba4-7ff0-4951-a6d4-95960699eeff,Meung-sur-Loire,Montmoreau,114,MEUNG-SUR-LOIRE,MONTMOREAU
90eff47a-57d1-41a6-9964-1451b7ded72c,Meung-sur-Loire,Chalais,119,MEUNG-SUR-LOIRE,CHALAIS
b19c5c75-134a-4228-b301-2505f9caf177,Meung-sur-Loire,St-Aigulin-La Roche-Chalais,124,MEUNG-SUR-LOIRE,SAINT-AIGULIN
