ID,Departure,Arrival,Duration,Departure_City,Arrival_City
7abd07ec-351d-48eb-9d6b-ad4b35a09984,St-Georges-de-Reneins,Lyon-Jean-Macé,14,SAINT-GEORGES-DE-RENEINS,LYON
bdebe850-75b5-439a-8a2b-ae048e6218fa,St-Georges-de-Reneins,Lyon-Guillotière,14,SAINT-GEORGES-DE-RENEINS,LYON
eaea1c30-4b78-48c1-8d1e-6ef6071306d1,St-Georges-de-Reneins,Port-Édouard-Herriot,15,SAINT-GEORGES-DE-RENEINS,LYON
02f1183c-5dc6-464c-8177-74ad0b49efc2,St-Georges-de-Reneins,St-Fons,16,SAINT-GEORGES-DE-RENEINS,SAINT-FONS
fc2e92e3-24d7-4d0e-b097-92a6d03a48f1,St-Georges-de-Reneins,Feyzin,17,SAINT-GEORGES-DE-RENEINS,FEYZIN
8bb80b9c-a024-4e97-9ccf-e7cdbf74528a,St-Georges-de-Reneins,Sibelin,18,SAINT-GEORGES-DE-RENEINS,SOLAIZE
fe198f02-0d6d-40f2-a8ff-9786c3abed58,St-Georges-de-Reneins,Sérézin,19,SAINT-GEORGES-DE-RENEINS,SEREZIN-DU-RHONE
f4432c6f-3576-4767-bbf6-aafad80ed2e9,St-Georges-de-Reneins,Chasse-sur-Rhône,21,SAINT-GEORGES-DE-RENEINS,CHASSE-SUR-RHONE
c225accd-fcac-424b-bc4e-039295b2f69f,St-Georges-de-Reneins,Estressin,23,SAINT-GEORGES-DE-RENEINS,VIENNE
aae8209f-a653-44ed-a737-0d2f8bb09b61,St-Georges-de-Reneins,Vienne,24,SAINT-GEORGES-DE-RENEINS,VIENNE
c59f2482-e492-45dd-9c24-9fe06da5fa68,St-Georges-de-Reneins,St-Clair-les-Roches,28,SAINT-GEORGES-DE-RENEINS,SAINT-CLAIR-DU-RHONE
23c0b529-d997-45d5-a17a-b53e97bb50fd,St-Georges-de-Reneins,Clonas,29,SAINT-GEORGES-DE-RENEINS,CLONAS-SUR-VAREZE
caf1400c-8e26-4c49-b74f-f54d98130532,St-Georges-de-Reneins,Le Péage-de-Roussillon,31,SAINT-GEORGES-DE-RENEINS,LE PEAGE-DE-ROUSSILLON
0c9452d1-d2fb-4257-9628-9edc0194614f,St-Georges-de-Reneins,Salaise,33,SAINT-GEORGES-DE-RENEINS,SALAISE-SUR-SANNE
2c5eacf2-4f07-43b2-9ea2-9ff4fc1a9883,St-Georges-de-Reneins,St-Rambert-d'Albon,34,SAINT-GEORGES-DE-RENEINS,SAINT-RAMBERT-D'ALBON
78eda2df-cf3c-40e8-90b0-871a33984f01,St-Georges-de-Reneins,St-Vallier-sur-Rhône,38,SAINT-GEORGES-DE-RENEINS,SAINT-VALLIER
36e9e160-d9f8-4556-bf00-d178da22bff3,St-Georges-de-Reneins,Tain-l'Hermitage-Tournon,43,SAINT-GEORGES-DE-RENEINS,TAIN-L'HERMITAGE
4e4d1897-c57a-4109-a3bc-705b841073fb,St-Georges-de-Reneins,Valence,49,SAINT-GEORGES-DE-RENEINS,VALENCE
3e73557d-7e67-4f79-a2ac-642bb07bd654,St-Georges-de-Reneins,Portes,51,SAINT-GEORGES-DE-RENEINS,PORTES-LES-VALENCE
effa54ba-7c0f-4966-bbb8-c7568303dc59,St-Georges-de-Reneins,Livron,55,SAINT-GEORGES-DE-RENEINS,LIVRON-SUR-DROME
4c67f30b-516b-4488-be32-17041c464223,St-Georges-de-Reneins,Loriol,56,SAINT-GEORGES-DE-RENEINS,LORIOL-SUR-DROME
e9142bb6-5af5-4c00-9583-5b47af887501,St-Georges-de-Reneins,Montélimar,64,SAINT-GEORGES-DE-RENEINS,MONTELIMAR
849b5f9f-7b7f-46ae-8f86-7a4a1bda42de,St-Georges-de-Reneins,Donzère,68,SAINT-GEORGES-DE-RENEINS,DONZERE
db8f1f85-c959-4783-a49f-87bde2e28a01,St-Georges-de-Reneins,Pierrelatte,71,SAINT-GEORGES-DE-RENEINS,PIERRELATTE
b6313c71-c609-409f-a5e0-4716cfc303f6,St-Georges-de-Reneins,Bollène-la-Croisière,75,SAINT-GEORGES-DE-RENEINS,BOLLENE
9d8dd61f-af9a-41ca-8972-e975504262e0,St-Georges-de-Reneins,Orange,81,SAINT-GEORGES-DE-RENEINS,ORANGE
c9e2dd80-8cf6-4967-8cda-fcf2451da71e,St-Georges-de-Reneins,Courthézon,84,SAINT-GEORGES-DE-RENEINS,COURTHEZON
6f23b306-a90f-4a0c-a1e7-3fa47b062a1d,St-Georges-de-Reneins,Bédarrides,86,SAINT-GEORGES-DE-RENEINS,BEDARRIDES
7ddd3cd9-fa11-4f3c-8a7e-c841498fda34,St-Georges-de-Reneins,Sorgues-Châteauneuf-du-Pape,87,SAINT-GEORGES-DE-RENEINS,SORGUES
3394aa37-5598-43c8-acb9-1c6d72a05e02,St-Georges-de-Reneins,Avignon-Centre,91,SAINT-GEORGES-DE-RENEINS,AVIGNON
cbf7c59d-29ea-48e3-a429-2fc9b9d00ce3,St-Georges-de-Reneins,Barbentane-Rognonas,93,SAINT-GEORGES-DE-RENEINS,BARBENTANE
8e5780c1-36d6-4e7f-8b38-2100a49b9b95,St-Georges-de-Reneins,Arles,102,SAINT-GEORGES-DE-RENEINS,ARLES
5914401c-a4df-40d1-962d-8cd50e9b81c2,St-Georges-de-Reneins,St-Martin-de-Crau,108,SAINT-GEORGES-DE-RENEINS,SAINT-MARTIN-DE-CRAU
75eaa5e5-ce2e-4f86-809d-b4e65d68c2c3,St-Georges-de-Reneins,Entressen,112,SAINT-GEORGES-DE-RENEINS,ISTRES
8ac44b4f-0ddc-424b-a1cd-d9715d420a84,St-Georges-de-Reneins,Miramas,113,SAINT-GEORGES-DE-RENEINS,MIRAMAS
70f33812-6a71-4c36-ac14-80aa643794a4,St-Georges-de-Reneins,St-Chamas,115,SAINT-GEORGES-DE-RENEINS,SAINT-CHAMAS
caf91093-374f-43ff-a14e-4c58e2bff95c,St-Georges-de-Reneins,Berre,120,SAINT-GEORGES-DE-RENEINS,BERRE-L'ETANG
4a2b42d7-fc2b-4f65-89e6-d1a9af8efbf8,St-Georges-de-Reneins,Rognac,122,SAINT-GEORGES-DE-RENEINS,ROGNAC
ed9697be-1564-4999-9bb7-021c9ba38735,St-Georges-de-Reneins,Vitrolles-Aéroport-Marseille-Provence,123,SAINT-GEORGES-DE-RENEINS,VITROLLES
0c6afe4e-5110-4f9f-ba7b-ebe39a12ec89,St-Georges-de-Reneins,Pas-des-Lanciers,125,SAINT-GEORGES-DE-RENEINS,MARIGNANE
f62d158d-ac82-4cd7-930e-0397dcaa7154,St-Georges-de-Reneins,L'Estaque,127,SAINT-GEORGES-DE-RENEINS,MARSEILLE
3840ebb9-604f-412f-8314-e25baaf5f0c7,St-Georges-de-Reneins,Séon-St-Henry,128,SAINT-GEORGES-DE-RENEINS,MARSEILLE
fa371c57-5e6b-46c9-bf74-512e862722c9,St-Georges-de-Reneins,St-Louis-les-Aygalades,129,SAINT-GEORGES-DE-RENEINS,MARSEILLE
1d6669dc-5f64-473f-ab4b-bf76289439bc,St-Georges-de-Reneins,Marseille-St-Charles,131,SAINT-GEORGES-DE-RENEINS,MARSEILLE
af6de4a1-aaf8-45b4-bb59-f5ca2b246e8c,Villefranche-sur-Saône,Lyon-Perrache,11,VILLEFRANCHE-SUR-SAONE,LYON
dea7511e-632b-4f95-9e14-751e7f81337a,Villefranche-sur-Saône,Lyon-Jean-Macé,11,VILLEFRANCHE-SUR-SAONE,LYON
eecde057-e01d-46c6-b578-9324dc6137e4,Villefranche-sur-Saône,Lyon-Guillotière,11,VILLEFRANCHE-SUR-SAONE,LYON
31f702b1-424e-43c1-9ffa-0ff6868e18da,Villefranche-sur-Saône,Port-Édouard-Herriot,12,VILLEFRANCHE-SUR-SAONE,LYON
72bc0358-4029-4a85-979b-3dca45b9e5b7,Villefranche-sur-Saône,St-Fons,13,VILLEFRANCHE-SUR-SAONE,SAINT-FONS
713d7ace-f2c6-4e48-ad03-36e6f62336df,Villefranche-sur-Saône,Feyzin,14,VILLEFRANCHE-SUR-SAONE,FEYZIN
7a805f7f-7869-49a2-9e79-bd3e3e144211,Villefranche-sur-Saône,Sibelin,15,VILLEFRANCHE-SUR-SAONE,SOLAIZE
b200b6a7-2977-4317-af0b-98850b23e9e3,Villefranche-sur-Saône,Sérézin,16,VILLEFRANCHE-SUR-SAONE,SEREZIN-DU-RHONE
e7433f97-ddc9-4408-827d-409d2b98bcf6,Villefranche-sur-Saône,Chasse-sur-Rhône,18,VILLEFRANCHE-SUR-SAONE,CHASSE-SUR-RHONE
704005fb-a1fb-4a7b-ade6-9727f8e9bf10,Villefranche-sur-Saône,Estressin,21,VILLEFRANCHE-SUR-SAONE,VIENNE
df2cca3e-41e3-4d25-b1d5-6af3a636b98e,Villefranche-sur-Saône,Vienne,21,VILLEFRANCHE-SUR-SAONE,VIENNE
8d148715-0d20-49f9-8920-f9b88532998a,Villefranche-sur-Saône,St-Clair-les-Roches,25,VILLEFRANCHE-SUR-SAONE,SAINT-CLAIR-DU-RHONE
def89ba8-3cbb-4326-8ea1-28f5ddb61761,Villefranche-sur-Saône,Clonas,27,VILLEFRANCHE-SUR-SAONE,CLONAS-SUR-VAREZE
