ID,Departure,Arrival,Duration,Departure_City,Arrival_City
81c16ccb-b601-4ca0-a1d5-da8a3c78c6b4,Joué-lès-Tours,Chambourg,11,JOUE-LES-TOURS,CHAMBOURG-SUR-INDRE
c519fc17-63bd-4195-97bb-aa9c0044c0d3,Joué-lès-Tours,Loches,13,JOUE-LES-TOURS,LOCHES
80d7aa66-b879-4555-b871-732957a31743,Joué-lès-Tours,Fléré-la-Rivière,19,JOUE-LES-TOURS,FLERE-LA-RIVIERE
38f250ad-fc26-46e2-90c0-3a08783752c2,Joué-lès-Tours,Châtillon-sur-Indre,20,JOUE-LES-TOURS,CHATILLON-SUR-INDRE
5f0480ae-ed84-4e33-8573-2793c705abd8,Joué-lès-Tours,Clion-sur-Indre,23,JOUE-LES-TOURS,CLION
bdd2242f-b7c8-4499-8dd4-18e0cb787309,Joué-lès-Tours,Buzançais,28,JOUE-LES-TOURS,BUZANCAIS
6cae0019-9d90-4ced-8452-a5338abb0bfe,Joué-lès-Tours,St-Maur-sur-Indre,35,JOUE-LES-TOURS,SAINT-MAUR
7e73c5be-3859-4c93-a7ab-e74ea87a80b4,La Douzillère,Chambourg,10,JOUE-LES-TOURS,CHAMBOURG-SUR-INDRE
29bf2c55-7686-4494-891a-1f50b5990b11,La Douzillère,Loches,12,JOUE-LES-TOURS,LOCHES
861a8cb0-b060-40d5-afe4-24f79af6128d,La Douzillère,Fléré-la-Rivière,18,JOUE-LES-TOURS,FLERE-LA-RIVIERE
53783c33-bdd7-4b98-8532-f284840d2579,La Douzillère,Châtillon-sur-Indre,20,JOUE-LES-TOURS,CHATILLON-SUR-INDRE
47e98d70-0238-4461-a676-342bd9d78032,La Douzillère,Clion-sur-Indre,22,JOUE-LES-TOURS,CLION
7b3a5d64-c0d0-48ec-869a-af1cade2d1e5,La Douzillère,Buzançais,27,JOUE-LES-TOURS,BUZANCAIS
8dbba8e0-b553-4410-901b-de1f97156fcd,La Douzillère,St-Maur-sur-Indre,34,JOUE-LES-TOURS,SAINT-MAUR
e1810169-a920-4321-8d9e-a20f2637b636,Montbazon,Loches,10,MONTBAZON,LOCHES
12648554-dbb2-4f10-b443-674e6374ebff,Montbazon,Fléré-la-Rivière,15,MONTBAZON,FLERE-LA-RIVIERE
161ef72a-4d08-4a28-8c00-34a416946469,Montbazon,Châtillon-sur-Indre,17,MONTBAZON,CHATILLON-SUR-INDRE
d332ac78-aab8-4c54-8a62-063fd7b1a22b,Montbazon,Clion-sur-Indre,19,MONTBAZON,CLION
453f6012-f061-49fd-acac-8ebecd39ad86,Montbazon,Buzançais,25,MONTBAZON,BUZANCAIS
952f98e3-1abe-4204-bb90-79e2469ef1e3,Montbazon,St-Maur-sur-Indre,31,MONTBAZON,SAINT-MAUR
b0361cd8-8c0a-4f9e-8faf-882ef0ddfd40,Veigné,Fléré-la-Rivière,14,VEIGNE,FLERE-LA-RIVIERE
48921e74-53e9-4074-b766-bb3093fe808e,Veigné,Châtillon-sur-Indre,16,VEIGNE,CHATILLON-SUR-INDRE
dc40cd09-d554-4293-b9c8-07edce3774b0,Veigné,Clion-sur-Indre,19,VEIGNE,CLION
13edd63e-dc83-45dc-b4ae-31813d15c6df,Veigné,Buzançais,24,VEIGNE,BUZANCAIS
0a5c881e-43d2-44e8-a72e-00e8a02758e0,Veigné,St-Maur-sur-Indre,31,VEIGNE,SAINT-MAUR
1fce961e-2e38-45a9-a1f4-e0a65d978a6b,Esvres,Fléré-la-Rivière,13,ESVRES,FLERE-LA-RIVIERE
0a8b7f39-0a13-45c3-8d2d-c0b6dce092ee,Esvres,Châtillon-sur-Indre,15,ESVRES,CHATILLON-SUR-INDRE
1997da5b-0c84-4ae7-9bed-b6ea8ec86d23,Esvres,Clion-sur-Indre,18,ESVRES,CLION
467b9cff-c87f-4640-89e5-12bbd7c10de9,Esvres,Buzançais,23,ESVRES,BUZANCAIS
7e4b3a87-092e-43e3-9682-bee0f35f6371,Esvres,St-Maur-sur-Indre,30,ESVRES,SAINT-MAUR
39c74c1f-3fc4-4c2f-9552-5ed33775dcf1,Cormery,Fléré-la-Rivière,11,CORMERY,FLERE-LA-RIVIERE
3223bb2f-1013-45c4-b692-07125d0436b2,Cormery,Châtillon-sur-Indre,13,CORMERY,CHATILLON-SUR-INDRE
60615b3f-53a0-4046-932a-2a32c673b538,Cormery,Clion-sur-Indre,16,CORMERY,CLION
76841a66-ca71-43b7-ac79-23daf1cb781b,Cormery,Buzançais,21,CORMERY,BUZANCAIS
f92b192a-dc96-40cd-a796-176788ee0e49,Cormery,St-Maur-sur-Indre,28,CORMERY,SAINT-MAUR
357b2bc9-ebaf-4bb6-94b7-6354bebf8e51,Courcay-Tauxigny,Fléré-la-Rivière,10,COURCAY,FLERE-LA-RIVIERE
f9bf4f4e-45ce-4efd-a9e3-20886c10dbbc,Courcay-Tauxigny,Châtillon-sur-Indre,12,COURCAY,CHATILLON-SUR-INDRE
45e5709b-517f-42c8-a87e-dbb46e21058a,Courcay-Tauxigny,Clion-sur-Indre,15,COURCAY,CLION
04a7c3ae-3912-4222-b0fd-03892b4ed14a,Courcay-Tauxigny,Buzançais,20,COURCAY,BUZANCAIS
d5c44964-2e7a-490c-af19-e5b0bb2ff8a6,Courcay-Tauxigny,St-Maur-sur-Indre,27,COURCAY,SAINT-MAUR
5e19e06e-c732-4f97-a90a-72e7b6c079bf,Reignac,Châtillon-sur-Indre,11,REIGNAC-SUR-INDRE,CHATILLON-SUR-INDRE
c788e6a1-6967-4d3b-807e-b648640ba0e3,Reignac,Clion-sur-Indre,14,REIGNAC-SUR-INDRE,CLION
4fe35504-6e2b-4c87-9eb8-5e6e9dde51a8,Reignac,Buzançais,19,REIGNAC-SUR-INDRE,BUZANCAIS
b8f3e1b9-b17e-4089-95ca-f5183395518e,Reignac,St-Maur-sur-Indre,26,REIGNAC-SUR-INDRE,SAINT-MAUR
1c916cc3-9b3f-447d-8116-513bf83b9824,Chambourg,Clion-sur-Indre,11,CHAMBOURG-SUR-INDRE,CLION
adab9c52-3069-460a-a007-c63d3dea8daf,Chambourg,Buzançais,17,CHAMBOURG-SUR-INDRE,BUZANCAIS
7e5b7316-795e-4636-9e5c-fe328e197af5,Chambourg,St-Maur-sur-Indre,24,CHAMBOURG-SUR-INDRE,SAINT-MAUR
8cce3202-e8da-4499-99c7-96bd4128671e,Loches,Buzançais,15,LOCHES,BUZANCAIS
9ed52846-0687-46fd-8f20-5017e3a73cff,Loches,St-Maur-sur-Indre,21,LOCHES,SAINT-MAUR
8b701206-3965-493b-a3df-31c7c619f34c,Fléré-la-Rivière,St-Maur-sur-Indre,16,FLERE-LA-RIVIERE,SAINT-MAUR
